date,station_id,station_name,chl_a_observed,source_count,daily_value_min,daily_value_max,daily_value_std,source_file_count,source_files,source_rows,source_sheets,daily_aggregation_method,is_cross_station_duplicate_candidate,source_observation_count,is_direct_observation,is_satellite_derived,chl_a_unit,is_iqr_outlier,is_high_chl,is_bloom_range_chl,previous_direct_value,direct_gap_days,direct_delta,is_abrupt_observed_transition,qc_exclusion_reason,is_qc_excluded_from_model,is_outlier_removed,chl_a_clean,is_missing_before_imputation,is_iqr_outlier_retained,previous_observation_date,next_observation_date,days_since_last_observation,days_until_next_observation,gap_length_days,is_interpolated,chl_a_filled,is_imputed,imputation_method,imputation_source_count,climatology_source_count,climatology_window_days,imputation_confidence,is_low_support_imputation,is_hpbr_imputed,preprocessing_stage,chl_a_smoothed,has_smoothed_variant,smoothing_delta,abs_smoothing_delta,is_smoothed,smoothing_method,chl_a_model,season
2023-02-13,pucon,Pucón,4.924,1,4.924,4.924,0.0,1,raw_data/pucon/Fico VR litoral Pucón.xlsx,294,Hoja1,single_source,False,1,True,False,ug/L,False,False,False,3.355,1.0,1.5690000000000004,False,,False,False,4.924,False,False,2023-02-13,2023-02-13,0.0,0.0,0,False,4.924,False,observed,0,0,0,observed,False,False,observed,,False,,,False,none,4.924,Summer
2023-02-14,pucon,Pucón,6.429,1,6.429,6.429,0.0,1,raw_data/pucon/Fico VR litoral Pucón.xlsx,295,Hoja1,single_source,False,1,True,False,ug/L,True,False,False,4.924,1.0,1.505,False,,False,False,6.429,False,True,2023-02-14,2023-02-14,0.0,0.0,0,False,6.429,False,observed,0,0,0,observed,False,False,observed,,False,,,False,none,6.429,Summer
2023-02-15,pucon,Pucón,6.526,1,6.526,6.526,0.0,1,raw_data/pucon/Fico VR litoral Pucón.xlsx,296,Hoja1,single_source,False,1,True,False,ug/L,True,False,False,6.429,1.0,0.09699999999999953,False,,False,False,6.526,False,True,2023-02-15,2023-02-15,0.0,0.0,0,False,6.526,False,observed,0,0,0,observed,False,False,observed,,False,,,False,none,6.526,Summer
2023-02-16,pucon,Pucón,9.744,1,9.744,9.744,0.0,1,raw_data/pucon/Fico VR litoral Pucón.xlsx,297,Hoja1,single_source,False,1,True,False,ug/L,True,False,False,6.526,1.0,3.218,False,,False,False,9.744,False,True,2023-02-16,2023-02-16,0.0,0.0,0,False,9.744,False,observed,0,0,0,observed,False,False,observed,,False,,,False,none,9.744,Summer
2023-02-17,pucon,Pucón,16.162,1,16.162,16.162,0.0,1,raw_data/pucon/Fico VR litoral Pucón.xlsx,298,Hoja1,single_source,False,1,True,False,ug/L,True,True,False,9.744,1.0,6.417999999999999,False,iqr_high_chl_quarantine,True,True,,True,False,2023-02-16,2023-02-20,1.0,3.0,3,True,9.68825,True,iqr_outlier_removed_then_imputed,2,0,3,high_short_gap,True,False,short_gap_interpolated,,False,,,False,none,9.68825,Summer
2023-02-18,pucon,Pucón,14.125,1,14.125,14.125,0.0,1,raw_data/pucon/Fico VR litoral Pucón.xlsx,299,Hoja1,single_source,False,1,True,False,ug/L,True,True,False,16.162,1.0,-2.036999999999999,False,iqr_high_chl_quarantine,True,True,,True,False,2023-02-16,2023-02-20,2.0,2.0,3,True,9.6325,True,iqr_outlier_removed_then_imputed,2,0,3,high_short_gap,True,False,short_gap_interpolated,,False,,,False,none,9.6325,Summer
2023-02-19,pucon,Pucón,19.763,1,19.763,19.763,0.0,1,raw_data/pucon/Fico VR litoral Pucón.xlsx,300,Hoja1,single_source,False,1,True,False,ug/L,True,True,False,14.125,1.0,5.638000000000002,False,iqr_high_chl_quarantine,True,True,,True,False,2023-02-16,2023-02-20,3.0,1.0,3,True,9.57675,True,iqr_outlier_removed_then_imputed,2,0,3,high_short_gap,True,False,short_gap_interpolated,,False,,,False,none,9.57675,Summer
2023-02-20,pucon,Pucón,9.521,1,9.521,9.521,0.0,1,raw_data/pucon/Fico VR litoral Pucón.xlsx,301,Hoja1,single_source,False,1,True,False,ug/L,True,False,False,19.763,1.0,-10.242,False,,False,False,9.521,False,True,2023-02-20,2023-02-20,0.0,0.0,0,False,9.521,False,observed,0,0,0,observed,False,False,observed,,False,,,False,none,9.521,Summer
2023-02-21,pucon,Pucón,14.811,1,14.811,14.811,0.0,1,raw_data/pucon/Fico VR litoral Pucón.xlsx,302,Hoja1,single_source,False,1,True,False,ug/L,True,True,False,9.521,1.0,5.289999999999999,False,iqr_high_chl_quarantine,True,True,,True,False,2023-02-20,2023-02-24,1.0,3.0,3,True,9.40975,True,iqr_outlier_removed_then_imputed,2,0,3,high_short_gap,True,False,short_gap_interpolated,,False,,,False,none,9.40975,Summer
2023-02-22,pucon,Pucón,10.627,1,10.627,10.627,0.0,1,raw_data/pucon/Fico VR litoral Pucón.xlsx,303,Hoja1,single_source,False,1,True,False,ug/L,True,True,False,14.811,1.0,-4.183999999999999,False,iqr_high_chl_quarantine,True,True,,True,False,2023-02-20,2023-02-24,2.0,2.0,3,True,9.2985,True,iqr_outlier_removed_then_imputed,2,0,3,high_short_gap,True,False,short_gap_interpolated,,False,,,False,none,9.2985,Summer
2023-02-23,pucon,Pucón,12.471,1,12.471,12.471,0.0,1,raw_data/pucon/Fico VR litoral Pucón.xlsx,304,Hoja1,single_source,False,1,True,False,ug/L,True,True,False,10.627,1.0,1.8439999999999994,False,iqr_high_chl_quarantine,True,True,,True,False,2023-02-20,2023-02-24,3.0,1.0,3,True,9.18725,True,iqr_outlier_removed_then_imputed,2,0,3,high_short_gap,True,False,short_gap_interpolated,,False,,,False,none,9.18725,Summer
2023-02-24,pucon,Pucón,9.076,1,9.076,9.076,0.0,1,raw_data/pucon/Fico VR litoral Pucón.xlsx,305,Hoja1,single_source,False,1,True,False,ug/L,True,False,False,12.471,1.0,-3.3949999999999996,False,,False,False,9.076,False,True,2023-02-24,2023-02-24,0.0,0.0,0,False,9.076,False,observed,0,0,0,observed,False,False,observed,,False,,,False,none,9.076,Summer
2023-02-25,pucon,Pucón,7.693,1,7.693,7.693,0.0,1,raw_data/pucon/Fico VR litoral Pucón.xlsx,306,Hoja1,single_source,False,1,True,False,ug/L,True,False,False,9.076,1.0,-1.383000000000001,False,,False,False,7.693,False,True,2023-02-25,2023-02-25,0.0,0.0,0,False,7.693,False,observed,0,0,0,observed,False,False,observed,,False,,,False,none,7.693,Summer
2023-02-26,pucon,Pucón,6.028,1,6.028,6.028,0.0,1,raw_data/pucon/Fico VR litoral Pucón.xlsx,307,Hoja1,single_source,False,1,True,False,ug/L,False,False,False,7.693,1.0,-1.665,False,,False,False,6.028,False,False,2023-02-26,2023-02-26,0.0,0.0,0,False,6.028,False,observed,0,0,0,observed,False,False,observed,,False,,,False,none,6.028,Summer
2023-02-27,pucon,Pucón,5.916,1,5.916,5.916,0.0,1,raw_data/pucon/Fico VR litoral Pucón.xlsx,308,Hoja1,single_source,False,1,True,False,ug/L,False,False,False,6.028,1.0,-0.11199999999999921,False,,False,False,5.916,False,False,2023-02-27,2023-02-27,0.0,0.0,0,False,5.916,False,observed,0,0,0,observed,False,False,observed,,False,,,False,none,5.916,Summer
2023-02-28,pucon,Pucón,5.994,1,5.994,5.994,0.0,1,raw_data/pucon/Fico VR litoral Pucón.xlsx,309,Hoja1,single_source,False,1,True,False,ug/L,False,False,False,5.916,1.0,0.0779999999999994,False,,False,False,5.994,False,False,2023-02-28,2023-02-28,0.0,0.0,0,False,5.994,False,observed,0,0,0,observed,False,False,observed,,False,,,False,none,5.994,Summer
2023-03-01,pucon,Pucón,6.324,1,6.324,6.324,0.0,1,raw_data/pucon/Fico VR litoral Pucón.xlsx,310,Hoja1,single_source,False,1,True,False,ug/L,True,False,False,5.994,1.0,0.33000000000000007,False,,False,False,6.324,False,True,2023-03-01,2023-03-01,0.0,0.0,0,False,6.324,False,observed,0,0,0,observed,False,False,observed,,False,,,False,none,6.324,Autumn
2023-03-02,pucon,Pucón,7.02,1,7.02,7.02,0.0,1,raw_data/pucon/Fico VR litoral Pucón.xlsx,311,Hoja1,single_source,False,1,True,False,ug/L,True,False,False,6.324,1.0,0.6959999999999997,False,,False,False,7.02,False,True,2023-03-02,2023-03-02,0.0,0.0,0,False,7.02,False,observed,0,0,0,observed,False,False,observed,,False,,,False,none,7.02,Autumn
2023-03-03,pucon,Pucón,8.686,1,8.686,8.686,0.0,1,raw_data/pucon/Fico VR litoral Pucón.xlsx,312,Hoja1,single_source,False,1,True,False,ug/L,True,False,False,7.02,1.0,1.6660000000000004,False,,False,False,8.686,False,True,2023-03-03,2023-03-03,0.0,0.0,0,False,8.686,False,observed,0,0,0,observed,False,False,observed,,False,,,False,none,8.686,Autumn
2023-03-04,pucon,Pucón,9.325,1,9.325,9.325,0.0,1,raw_data/pucon/Fico VR litoral Pucón.xlsx,313,Hoja1,single_source,False,1,True,False,ug/L,True,False,False,8.686,1.0,0.6389999999999993,False,,False,False,9.325,False,True,2023-03-04,2023-03-04,0.0,0.0,0,False,9.325,False,observed,0,0,0,observed,False,False,observed,,False,,,False,none,9.325,Autumn
2023-03-05,pucon,Pucón,10.192,1,10.192,10.192,0.0,1,raw_data/pucon/Fico VR litoral Pucón.xlsx,314,Hoja1,single_source,False,1,True,False,ug/L,True,True,False,9.325,1.0,0.8670000000000009,False,iqr_high_chl_quarantine,True,True,,True,False,2023-03-04,2023-03-08,1.0,3.0,3,True,8.893749999999999,True,iqr_outlier_removed_then_imputed,2,0,3,high_short_gap,True,False,short_gap_interpolated,,False,,,False,none,8.893749999999999,Autumn
2023-03-06,pucon,Pucón,10.453,1,10.453,10.453,0.0,1,raw_data/pucon/Fico VR litoral Pucón.xlsx,315,Hoja1,single_source,False,1,True,False,ug/L,True,True,False,10.192,1.0,0.26099999999999923,False,iqr_high_chl_quarantine,True,True,,True,False,2023-03-04,2023-03-08,2.0,2.0,3,True,8.4625,True,iqr_outlier_removed_then_imputed,2,0,3,high_short_gap,True,False,short_gap_interpolated,,False,,,False,none,8.4625,Autumn
2023-03-07,pucon,Pucón,10.543,1,10.543,10.543,0.0,1,raw_data/pucon/Fico VR litoral Pucón.xlsx,316,Hoja1,single_source,False,1,True,False,ug/L,True,True,False,10.453,1.0,0.08999999999999986,False,iqr_high_chl_quarantine,True,True,,True,False,2023-03-04,2023-03-08,3.0,1.0,3,True,8.03125,True,iqr_outlier_removed_then_imputed,2,0,3,high_short_gap,True,False,short_gap_interpolated,,False,,,False,none,8.03125,Autumn
2023-03-08,pucon,Pucón,7.6,1,7.6,7.6,0.0,1,raw_data/pucon/Fico VR litoral Pucón.xlsx,317,Hoja1,single_source,False,1,True,False,ug/L,True,False,False,10.543,1.0,-2.9429999999999996,False,,False,False,7.6,False,True,2023-03-08,2023-03-08,0.0,0.0,0,False,7.6,False,observed,0,0,0,observed,False,False,observed,,False,,,False,none,7.6,Autumn
2023-03-09,pucon,Pucón,11.171,1,11.171,11.171,0.0,1,raw_data/pucon/Fico VR litoral Pucón.xlsx,318,Hoja1,single_source,False,1,True,False,ug/L,True,True,False,7.6,1.0,3.5709999999999997,False,iqr_high_chl_quarantine,True,True,,True,False,2023-03-08,2023-03-11,1.0,2.0,2,True,8.264666666666667,True,iqr_outlier_removed_then_imputed,2,0,2,high_short_gap,True,False,short_gap_interpolated,,False,,,False,none,8.264666666666667,Autumn
2023-03-10,pucon,Pucón,13.227,1,13.227,13.227,0.0,1,raw_data/pucon/Fico VR litoral Pucón.xlsx,319,Hoja1,single_source,False,1,True,False,ug/L,True,True,False,11.171,1.0,2.056000000000001,False,iqr_high_chl_quarantine,True,True,,True,False,2023-03-08,2023-03-11,2.0,1.0,2,True,8.929333333333332,True,iqr_outlier_removed_then_imputed,2,0,2,high_short_gap,True,False,short_gap_interpolated,,False,,,False,none,8.929333333333332,Autumn
2023-03-11,pucon,Pucón,9.594,1,9.594,9.594,0.0,1,raw_data/pucon/Fico VR litoral Pucón.xlsx,320,Hoja1,single_source,False,1,True,False,ug/L,True,False,False,13.227,1.0,-3.633000000000001,False,,False,False,9.594,False,True,2023-03-11,2023-03-11,0.0,0.0,0,False,9.594,False,observed,0,0,0,observed,False,False,observed,,False,,,False,none,9.594,Autumn
2023-03-12,pucon,Pucón,12.8,1,12.8,12.8,0.0,1,raw_data/pucon/Fico VR litoral Pucón.xlsx,321,Hoja1,single_source,False,1,True,False,ug/L,True,True,False,9.594,1.0,3.2060000000000013,False,iqr_high_chl_quarantine,True,True,,True,False,2023-03-11,2023-03-13,1.0,1.0,1,True,8.3435,True,iqr_outlier_removed_then_imputed,2,0,1,high_short_gap,True,False,short_gap_interpolated,,False,,,False,none,8.3435,Autumn
2023-03-13,pucon,Pucón,7.093,1,7.093,7.093,0.0,1,raw_data/pucon/Fico VR litoral Pucón.xlsx,322,Hoja1,single_source,False,1,True,False,ug/L,True,False,False,12.8,1.0,-5.707000000000001,False,,False,False,7.093,False,True,2023-03-13,2023-03-13,0.0,0.0,0,False,7.093,False,observed,0,0,0,observed,False,False,observed,,False,,,False,none,7.093,Autumn
2023-03-14,pucon,Pucón,13.883,1,13.883,13.883,0.0,1,raw_data/pucon/Fico VR litoral Pucón.xlsx,323,Hoja1,single_source,False,1,True,False,ug/L,True,True,False,7.093,1.0,6.789999999999999,False,iqr_high_chl_quarantine,True,True,,True,False,2023-03-13,2024-05-07,1.0,420.0,420,False,6.159,True,iqr_outlier_removed_then_imputed,14,0,15,medium_historical_doy,False,False,other_imputed,,False,,,False,none,6.159,Autumn
2023-03-15,pucon,Pucón,15.9,1,15.9,15.9,0.0,1,raw_data/pucon/Fico VR litoral Pucón.xlsx,324,Hoja1,single_source,False,1,True,False,ug/L,True,True,False,13.883,1.0,2.0170000000000012,False,iqr_high_chl_quarantine,True,True,,True,False,2023-03-13,2024-05-07,2.0,419.0,420,False,6.324,True,iqr_outlier_removed_then_imputed,13,0,15,medium_historical_doy,False,False,other_imputed,,False,,,False,none,6.324,Autumn
2023-03-16,pucon,Pucón,13.664,1,13.664,13.664,0.0,1,raw_data/pucon/Fico VR litoral Pucón.xlsx,325,Hoja1,single_source,False,1,True,False,ug/L,True,True,False,15.9,1.0,-2.2360000000000007,False,iqr_high_chl_quarantine,True,True,,True,False,2023-03-13,2024-05-07,3.0,418.0,420,False,6.672,True,iqr_outlier_removed_then_imputed,12,0,15,medium_historical_doy,False,False,other_imputed,,False,,,False,none,6.672,Autumn
2023-03-17,pucon,Pucón,,0,,,,0,,,,,False,0,False,False,ug/L,False,False,False,,,,False,,False,False,,True,False,2023-03-13,2024-05-07,4.0,417.0,420,False,7.02,True,historical_doy_window_median,11,11,15,medium_historical_doy,False,True,historical_imputed,,False,,,False,none,7.02,Autumn
2023-03-18,pucon,Pucón,15.445,1,15.445,15.445,0.0,1,raw_data/pucon/Fico VR litoral Pucón.xlsx,326,Hoja1,single_source,False,1,True,False,ug/L,True,True,False,13.664,2.0,1.7810000000000006,False,iqr_high_chl_quarantine,True,True,,True,False,2023-03-13,2024-05-07,5.0,416.0,420,False,5.633,True,iqr_outlier_removed_then_imputed,10,0,15,medium_historical_doy,False,False,other_imputed,,False,,,False,none,5.633,Autumn
2023-03-19,pucon,Pucón,16.586,1,16.586,16.586,0.0,1,raw_data/pucon/Fico VR litoral Pucón.xlsx,327,Hoja1,single_source,False,1,True,False,ug/L,True,True,False,15.445,1.0,1.1409999999999982,False,iqr_high_chl_quarantine,True,True,,True,False,2023-03-13,2024-05-07,6.0,415.0,420,False,5.633,True,iqr_outlier_removed_then_imputed,8,0,15,medium_historical_doy,False,False,other_imputed,,False,,,False,none,5.633,Autumn
2023-03-20,pucon,Pucón,19.538,1,19.538,19.538,0.0,1,raw_data/pucon/Fico VR litoral Pucón.xlsx,328,Hoja1,single_source,False,1,True,False,ug/L,True,True,False,16.586,1.0,2.9520000000000017,False,iqr_high_chl_quarantine,True,True,,True,False,2023-03-13,2024-05-07,7.0,414.0,420,False,5.633,True,iqr_outlier_removed_then_imputed,6,0,15,medium_historical_doy,False,False,other_imputed,,False,,,False,none,5.633,Autumn
2023-03-21,pucon,Pucón,20.793,1,20.793,20.793,0.0,1,raw_data/pucon/Fico VR litoral Pucón.xlsx,329,Hoja1,single_source,False,1,True,False,ug/L,True,True,False,19.538,1.0,1.254999999999999,False,iqr_high_chl_quarantine,True,True,,True,False,2023-03-13,2024-05-07,8.0,413.0,420,False,7.093,True,iqr_outlier_removed_then_imputed,5,0,15,medium_historical_doy,False,False,other_imputed,,False,,,False,none,7.093,Autumn
2023-03-22,pucon,Pucón,24.006,1,24.006,24.006,0.0,1,raw_data/pucon/Fico VR litoral Pucón.xlsx,330,Hoja1,single_source,False,1,True,False,ug/L,True,True,False,20.793,1.0,3.213000000000001,False,iqr_high_chl_quarantine,True,True,,True,False,2023-03-13,2024-05-07,9.0,412.0,420,False,7.3465,True,iqr_outlier_removed_then_imputed,4,0,15,medium_historical_doy,False,False,other_imputed,,False,,,False,none,7.3465,Autumn
2023-03-23,pucon,Pucón,24.529,1,24.529,24.529,0.0,1,raw_data/pucon/Fico VR litoral Pucón.xlsx,331,Hoja1,single_source,False,1,True,False,ug/L,True,True,False,24.006,1.0,0.5229999999999997,False,iqr_high_chl_quarantine,True,True,,True,False,2023-03-13,2024-05-07,10.0,411.0,420,False,7.6,True,iqr_outlier_removed_then_imputed,3,0,15,medium_historical_doy,False,False,other_imputed,,False,,,False,none,7.6,Autumn
2023-03-24,pucon,Pucón,27.222,1,27.222,27.222,0.0,1,raw_data/pucon/Fico VR litoral Pucón.xlsx,332,Hoja1,single_source,False,1,True,False,ug/L,True,True,False,24.529,1.0,2.6930000000000014,False,iqr_high_chl_quarantine,True,True,,True,False,2023-03-13,2024-05-07,11.0,410.0,420,False,6.672,True,iqr_outlier_removed_then_imputed,12,0,31,medium_historical_month,False,False,other_imputed,,False,,,False,none,6.672,Autumn
2023-03-25,pucon,Pucón,26.806,1,26.806,26.806,0.0,1,raw_data/pucon/Fico VR litoral Pucón.xlsx,333,Hoja1,single_source,False,1,True,False,ug/L,True,True,False,27.222,1.0,-0.41600000000000037,False,iqr_high_chl_quarantine,True,True,,True,False,2023-03-13,2024-05-07,12.0,409.0,420,False,6.672,True,iqr_outlier_removed_then_imputed,12,0,31,medium_historical_month,False,False,other_imputed,,False,,,False,none,6.672,Autumn
2023-03-26,pucon,Pucón,25.34,1,25.34,25.34,0.0,1,raw_data/pucon/Fico VR litoral Pucón.xlsx,334,Hoja1,single_source,False,1,True,False,ug/L,True,True,False,26.806,1.0,-1.466000000000001,False,iqr_high_chl_quarantine,True,True,,True,False,2023-03-13,2024-05-07,13.0,408.0,420,False,6.672,True,iqr_outlier_removed_then_imputed,12,0,31,medium_historical_month,False,False,other_imputed,,False,,,False,none,6.672,Autumn
2023-03-27,pucon,Pucón,24.921,1,24.921,24.921,0.0,1,raw_data/pucon/Fico VR litoral Pucón.xlsx,335,Hoja1,single_source,False,1,True,False,ug/L,True,True,False,25.34,1.0,-0.4190000000000005,False,iqr_high_chl_quarantine,True,True,,True,False,2023-03-13,2024-05-07,14.0,407.0,420,False,6.672,True,iqr_outlier_removed_then_imputed,12,0,31,medium_historical_month,False,False,other_imputed,,False,,,False,none,6.672,Autumn
2023-03-28,pucon,Pucón,23.4,1,23.4,23.4,0.0,1,raw_data/pucon/Fico VR litoral Pucón.xlsx,336,Hoja1,single_source,False,1,True,False,ug/L,True,True,False,24.921,1.0,-1.5210000000000008,False,iqr_high_chl_quarantine,True,True,,True,False,2023-03-13,2024-05-07,15.0,406.0,420,False,6.672,True,iqr_outlier_removed_then_imputed,12,0,31,medium_historical_month,False,False,other_imputed,,False,,,False,none,6.672,Autumn
2023-03-29,pucon,Pucón,27.164,1,27.164,27.164,0.0,1,raw_data/pucon/Fico VR litoral Pucón.xlsx,337,Hoja1,single_source,False,1,True,False,ug/L,True,True,False,23.4,1.0,3.764000000000003,False,iqr_high_chl_quarantine,True,True,,True,False,2023-03-13,2024-05-07,16.0,405.0,420,False,6.672,True,iqr_outlier_removed_then_imputed,12,0,31,medium_historical_month,False,False,other_imputed,,False,,,False,none,6.672,Autumn
2023-03-30,pucon,Pucón,31.071,1,31.071,31.071,0.0,1,raw_data/pucon/Fico VR litoral Pucón.xlsx,338,Hoja1,single_source,False,1,True,False,ug/L,True,True,True,27.164,1.0,3.907,False,iqr_high_chl_quarantine;bloom_range_requires_confirmation,True,True,,True,False,2023-03-13,2024-05-07,17.0,404.0,420,False,6.672,True,iqr_outlier_removed_then_imputed,12,0,31,medium_historical_month,False,False,other_imputed,,False,,,False,none,6.672,Autumn
2023-03-31,pucon,Pucón,39.006,1,39.006,39.006,0.0,1,raw_data/pucon/Fico VR litoral Pucón.xlsx,339,Hoja1,single_source,False,1,True,False,ug/L,True,True,True,31.071,1.0,7.934999999999999,False,iqr_high_chl_quarantine;bloom_range_requires_confirmation,True,True,,True,False,2023-03-13,2024-05-07,18.0,403.0,420,False,6.672,True,iqr_outlier_removed_then_imputed,12,0,31,medium_historical_month,False,False,other_imputed,,False,,,False,none,6.672,Autumn
2023-04-01,pucon,Pucón,44.033,1,44.033,44.033,0.0,1,raw_data/pucon/Fico VR litoral Pucón.xlsx,340,Hoja1,single_source,False,1,True,False,ug/L,True,True,True,39.006,1.0,5.027000000000001,False,iqr_high_chl_quarantine;bloom_range_requires_confirmation,True,True,,True,False,2023-03-13,2024-05-07,19.0,402.0,420,False,1.955,True,iqr_outlier_removed_then_imputed,228,0,0,low_historical_station,False,False,other_imputed,,False,,,False,none,1.955,Autumn
2023-04-02,pucon,Pucón,38.046,1,38.046,38.046,0.0,1,raw_data/pucon/Fico VR litoral Pucón.xlsx,341,Hoja1,single_source,False,1,True,False,ug/L,True,True,True,44.033,1.0,-5.987000000000002,False,iqr_high_chl_quarantine;bloom_range_requires_confirmation,True,True,,True,False,2023-03-13,2024-05-07,20.0,401.0,420,False,1.955,True,iqr_outlier_removed_then_imputed,228,0,0,low_historical_station,False,False,other_imputed,,False,,,False,none,1.955,Autumn
2023-04-03,pucon,Pucón,39.4,1,39.4,39.4,0.0,1,raw_data/pucon/Fico VR litoral Pucón.xlsx,342,Hoja1,single_source,False,1,True,False,ug/L,True,True,True,38.046,1.0,1.3539999999999992,False,iqr_high_chl_quarantine;bloom_range_requires_confirmation,True,True,,True,False,2023-03-13,2024-05-07,21.0,400.0,420,False,1.955,True,iqr_outlier_removed_then_imputed,228,0,0,low_historical_station,False,False,other_imputed,,False,,,False,none,1.955,Autumn
2023-04-04,pucon,Pucón,43.625,1,43.625,43.625,0.0,1,raw_data/pucon/Fico VR litoral Pucón.xlsx,343,Hoja1,single_source,False,1,True,False,ug/L,True,True,True,39.4,1.0,4.225000000000001,False,iqr_high_chl_quarantine;bloom_range_requires_confirmation,True,True,,True,False,2023-03-13,2024-05-07,22.0,399.0,420,False,1.955,True,iqr_outlier_removed_then_imputed,228,0,0,low_historical_station,False,False,other_imputed,,False,,,False,none,1.955,Autumn
2023-04-05,pucon,Pucón,,0,,,,0,,,,,False,0,False,False,ug/L,False,False,False,,,,False,,False,False,,True,False,2023-03-13,2024-05-07,23.0,398.0,420,False,1.955,True,historical_station_median_low_support,228,228,0,low_historical_station,False,True,historical_imputed,,False,,,False,none,1.955,Autumn
2023-04-06,pucon,Pucón,47.342,1,47.342,47.342,0.0,1,raw_data/pucon/Fico VR litoral Pucón.xlsx,344,Hoja1,single_source,False,1,True,False,ug/L,True,True,True,43.625,2.0,3.7169999999999987,False,iqr_high_chl_quarantine;bloom_range_requires_confirmation,True,True,,True,False,2023-03-13,2024-05-07,24.0,397.0,420,False,1.955,True,iqr_outlier_removed_then_imputed,228,0,0,low_historical_station,False,False,other_imputed,,False,,,False,none,1.955,Autumn
2023-04-07,pucon,Pucón,43.275,1,43.275,43.275,0.0,1,raw_data/pucon/Fico VR litoral Pucón.xlsx,345,Hoja1,single_source,False,1,True,False,ug/L,True,True,True,47.342,1.0,-4.067,False,iqr_high_chl_quarantine;bloom_range_requires_confirmation,True,True,,True,False,2023-03-13,2024-05-07,25.0,396.0,420,False,1.955,True,iqr_outlier_removed_then_imputed,228,0,0,low_historical_station,False,False,other_imputed,,False,,,False,none,1.955,Autumn
2023-04-08,pucon,Pucón,46.429,1,46.429,46.429,0.0,1,raw_data/pucon/Fico VR litoral Pucón.xlsx,346,Hoja1,single_source,False,1,True,False,ug/L,True,True,True,43.275,1.0,3.1540000000000035,False,iqr_high_chl_quarantine;bloom_range_requires_confirmation,True,True,,True,False,2023-03-13,2024-05-07,26.0,395.0,420,False,1.955,True,iqr_outlier_removed_then_imputed,228,0,0,low_historical_station,False,False,other_imputed,,False,,,False,none,1.955,Autumn
2023-04-09,pucon,Pucón,47.562,1,47.562,47.562,0.0,1,raw_data/pucon/Fico VR litoral Pucón.xlsx,347,Hoja1,single_source,False,1,True,False,ug/L,True,True,True,46.429,1.0,1.1329999999999956,False,iqr_high_chl_quarantine;bloom_range_requires_confirmation,True,True,,True,False,2023-03-13,2024-05-07,27.0,394.0,420,False,1.955,True,iqr_outlier_removed_then_imputed,228,0,0,low_historical_station,False,False,other_imputed,,False,,,False,none,1.955,Autumn
2023-04-10,pucon,Pucón,50.955,1,50.955,50.955,0.0,1,raw_data/pucon/Fico VR litoral Pucón.xlsx,348,Hoja1,single_source,False,1,True,False,ug/L,True,True,True,47.562,1.0,3.3930000000000007,False,iqr_high_chl_quarantine;bloom_range_requires_confirmation,True,True,,True,False,2023-03-13,2024-05-07,28.0,393.0,420,False,1.955,True,iqr_outlier_removed_then_imputed,228,0,0,low_historical_station,False,False,other_imputed,,False,,,False,none,1.955,Autumn
2023-04-11,pucon,Pucón,55.47,1,55.47,55.47,0.0,1,raw_data/pucon/Fico VR litoral Pucón.xlsx,349,Hoja1,single_source,False,1,True,False,ug/L,True,True,True,50.955,1.0,4.515000000000001,False,iqr_high_chl_quarantine;bloom_range_requires_confirmation,True,True,,True,False,2023-03-13,2024-05-07,29.0,392.0,420,False,1.955,True,iqr_outlier_removed_then_imputed,228,0,0,low_historical_station,False,False,other_imputed,,False,,,False,none,1.955,Autumn
2023-04-12,pucon,Pucón,52.6,1,52.6,52.6,0.0,1,raw_data/pucon/Fico VR litoral Pucón.xlsx,350,Hoja1,single_source,False,1,True,False,ug/L,True,True,True,55.47,1.0,-2.8699999999999974,False,iqr_high_chl_quarantine;bloom_range_requires_confirmation,True,True,,True,False,2023-03-13,2024-05-07,30.0,391.0,420,False,1.955,True,iqr_outlier_removed_then_imputed,228,0,0,low_historical_station,False,False,other_imputed,,False,,,False,none,1.955,Autumn
2023-04-13,pucon,Pucón,58.5,1,58.5,58.5,0.0,1,raw_data/pucon/Fico VR litoral Pucón.xlsx,351,Hoja1,single_source,False,1,True,False,ug/L,True,True,True,52.6,1.0,5.899999999999999,False,iqr_high_chl_quarantine;bloom_range_requires_confirmation,True,True,,True,False,2023-03-13,2024-05-07,31.0,390.0,420,False,1.955,True,iqr_outlier_removed_then_imputed,228,0,0,low_historical_station,False,False,other_imputed,,False,,,False,none,1.955,Autumn
2023-04-14,pucon,Pucón,51.4,1,51.4,51.4,0.0,1,raw_data/pucon/Fico VR litoral Pucón.xlsx,352,Hoja1,single_source,False,1,True,False,ug/L,True,True,True,58.5,1.0,-7.100000000000001,False,iqr_high_chl_quarantine;bloom_range_requires_confirmation,True,True,,True,False,2023-03-13,2024-05-07,32.0,389.0,420,False,1.955,True,iqr_outlier_removed_then_imputed,228,0,0,low_historical_station,False,False,other_imputed,,False,,,False,none,1.955,Autumn
